_id,name,type,sub_type,rarity,carry_capacity,buy,sell,description,icon_name,icon_color,account
986117,Noblest of Lieges 5,Weapon,Charge Blade,4,0,0,0,The Sentinel Blade's final form. Its refined looks hide the powerful blasts it is able to fire.,icon_charge_blade,0,0
986118,Noblest of Victories 6,Weapon,Charge Blade,4,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Sentinel Blade.,icon_charge_blade,0,0
986369,K. Captain's Blade 1,Weapon,Charge Blade,5,0,0,0,A dignified Charge Blade bearing the sigil of a knight-captain who charged foes with electric force.,icon_charge_blade,0,0
986370,K. Captain's Blade 2,Weapon,Charge Blade,5,0,0,0,A dignified Charge Blade bearing the sigil of a knight-captain who charged foes with electric force.,icon_charge_blade,0,0
986371,Die Walküre 3,Weapon,Charge Blade,5,0,0,0,"The K. Captain's Blade's final form. Named for a mighty female warrior, it has won many battles.",icon_charge_blade,0,0
986372,Die Walküre 4,Weapon,Charge Blade,5,0,0,0,"The K. Captain's Blade's final form. Named for a mighty female warrior, it has won many battles.",icon_charge_blade,0,0
986373,Tristan and Isolde 5,Weapon,Charge Blade,5,0,0,0,== Ultimate Form == The coveted Ultimate Form of the K. Captain's Blade.,icon_charge_blade,0,0
986625,Tigrex Divide 1,Weapon,Charge Blade,3,0,0,0,"A Tigrex Charge Blade, its sharp fangs and talons wait for an opportunity to strike at its prey.",icon_charge_blade,0,0
986626,Tigrex Divide 2,Weapon,Charge Blade,3,0,0,0,"A Tigrex Charge Blade, its sharp fangs and talons wait for an opportunity to strike at its prey.",icon_charge_blade,0,0
986627,Tigrex Divide 3,Weapon,Charge Blade,3,0,0,0,"A Tigrex Charge Blade, its sharp fangs and talons wait for an opportunity to strike at its prey.",icon_charge_blade,0,0
986628,Tigrex Blade 4,Weapon,Charge Blade,3,0,0,0,"The Tigrex Divide's final form. It opens its mouth and lets out cruel laughter, taunting foes.",icon_charge_blade,0,0
986629,Tigrex Blade 5,Weapon,Charge Blade,3,0,0,0,"The Tigrex Divide's final form. It opens its mouth and lets out cruel laughter, taunting foes.",icon_charge_blade,0,0
986630,Tigrex Blade 6,Weapon,Charge Blade,3,0,0,0,"The Tigrex Divide's final form. It opens its mouth and lets out cruel laughter, taunting foes.",icon_charge_blade,0,0
986631,Huge Tigrex Blade 7,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Tigrex Divide.,icon_charge_blade,0,0
986881,Dear Lutemis 1,Weapon,Charge Blade,3,0,0,0,"A Rathian Charge Blade, it houses an uncommon evil. Its thorns are a sign of the queen's personality.",icon_charge_blade,0,0
986882,Dear Lutemis 2,Weapon,Charge Blade,3,0,0,0,"A Rathian Charge Blade, it houses an uncommon evil. Its thorns are a sign of the queen's personality.",icon_charge_blade,0,0
986883,Dear Lutemis 3,Weapon,Charge Blade,3,0,0,0,"A Rathian Charge Blade, it houses an uncommon evil. Its thorns are a sign of the queen's personality.",icon_charge_blade,0,0
986884,Dear Lutemis 4,Weapon,Charge Blade,3,0,0,0,"A Rathian Charge Blade, it houses an uncommon evil. Its thorns are a sign of the queen's personality.",icon_charge_blade,0,0
986885,Dear Lutemia 5,Weapon,Charge Blade,3,0,0,0,The final form of Dear Lutemis. Its beauty is sublime yet severe at the same time.,icon_charge_blade,0,0
986886,Dear Lutemia 6,Weapon,Charge Blade,3,0,0,0,The final form of Dear Lutemis. Its beauty is sublime yet severe at the same time.,icon_charge_blade,0,0
986887,Dear Lutemia 7,Weapon,Charge Blade,3,0,0,0,The final form of Dear Lutemis. Its beauty is sublime yet severe at the same time.,icon_charge_blade,0,0
986888,Dear Lutemineva 8,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Dear Lutemis.,icon_charge_blade,0,0
987137,Luna Eostre 1,Weapon,Charge Blade,7,0,0,0,"A Charge Blade housing the golden Moon Goddess, who opens her gate in the sky to shine down mercy.",icon_charge_blade,0,0
987138,Luna Eostre 2,Weapon,Charge Blade,7,0,0,0,"A Charge Blade housing the golden Moon Goddess, who opens her gate in the sky to shine down mercy.",icon_charge_blade,0,0
987139,Glimmering Eostre 3,Weapon,Charge Blade,7,0,0,0,The Luna Eostre's final form. It rises like the moon to bathe the earth in purifying flame.,icon_charge_blade,0,0
987140,Glimmering Eostre 4,Weapon,Charge Blade,7,0,0,0,The Luna Eostre's final form. It rises like the moon to bathe the earth in purifying flame.,icon_charge_blade,0,0
987141,Luna Crucible 5,Weapon,Charge Blade,7,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Luna Eostre.,icon_charge_blade,0,0
987393,Rogue Axe 1,Weapon,Charge Blade,1,0,0,0,"A blade with a striking red and green pattern, the Maccao scales are a sign of a veteran hunter.",icon_charge_blade,0,0
987394,Rogue Axe 2,Weapon,Charge Blade,1,0,0,0,"A blade with a striking red and green pattern, the Maccao scales are a sign of a veteran hunter.",icon_charge_blade,0,0
987395,Rogue Axe 3,Weapon,Charge Blade,1,0,0,0,"A blade with a striking red and green pattern, the Maccao scales are a sign of a veteran hunter.",icon_charge_blade,0,0
987396,Rogue Axe 4,Weapon,Charge Blade,1,0,0,0,"A blade with a striking red and green pattern, the Maccao scales are a sign of a veteran hunter.",icon_charge_blade,0,0
987397,Rogue Axe 5,Weapon,Charge Blade,1,0,0,0,"A blade with a striking red and green pattern, the Maccao scales are a sign of a veteran hunter.",icon_charge_blade,0,0
987398,Rogue Axe 6,Weapon,Charge Blade,1,0,0,0,"A blade with a striking red and green pattern, the Maccao scales are a sign of a veteran hunter.",icon_charge_blade,0,0
987399,Dashing Rogue 7,Weapon,Charge Blade,1,0,0,0,"The Rogue Axe's final form. It retains the flashy design, but ups performance across the board.",icon_charge_blade,0,0
987400,Dashing Rogue 8,Weapon,Charge Blade,1,0,0,0,"The Rogue Axe's final form. It retains the flashy design, but ups performance across the board.",icon_charge_blade,0,0
987401,Dashing Rogue 9,Weapon,Charge Blade,1,0,0,0,"The Rogue Axe's final form. It retains the flashy design, but ups performance across the board.",icon_charge_blade,0,0
987402,Dashing Bandit 10,Weapon,Charge Blade,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Rogue Axe.,icon_charge_blade,0,0
987649,Horror Zofar 1,Weapon,Charge Blade,2,0,0,0,A blade with a Malfestio-inspired design. Sword and shield pair to form wings that spirit away prey.,icon_charge_blade,0,0
987650,Horror Zofar 2,Weapon,Charge Blade,2,0,0,0,A blade with a Malfestio-inspired design. Sword and shield pair to form wings that spirit away prey.,icon_charge_blade,0,0
987651,Horror Zofar 3,Weapon,Charge Blade,2,0,0,0,A blade with a Malfestio-inspired design. Sword and shield pair to form wings that spirit away prey.,icon_charge_blade,0,0
987652,Horror Zofar 4,Weapon,Charge Blade,2,0,0,0,A blade with a Malfestio-inspired design. Sword and shield pair to form wings that spirit away prey.,icon_charge_blade,0,0
987653,Horror Zofar 5,Weapon,Charge Blade,2,0,0,0,A blade with a Malfestio-inspired design. Sword and shield pair to form wings that spirit away prey.,icon_charge_blade,0,0
987654,Dormant Wings 6,Weapon,Charge Blade,2,0,0,0,The Horror Zofar's final form. A dreamy sky endlessly unfolds as the Malfestio spreads its wings.,icon_charge_blade,0,0
987655,Dormant Wings 7,Weapon,Charge Blade,2,0,0,0,The Horror Zofar's final form. A dreamy sky endlessly unfolds as the Malfestio spreads its wings.,icon_charge_blade,0,0
987656,Dormant Wings 8,Weapon,Charge Blade,2,0,0,0,The Horror Zofar's final form. A dreamy sky endlessly unfolds as the Malfestio spreads its wings.,icon_charge_blade,0,0
987657,Zofar Wings 9,Weapon,Charge Blade,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Horror Zofar.,icon_charge_blade,0,0
987905,Snowy Veil 1,Weapon,Charge Blade,1,0,0,0,"A Charge Blade affixed with monster hide, its stripes providing it with camouflage.",icon_charge_blade,0,0
987906,Snowy Veil 2,Weapon,Charge Blade,1,0,0,0,"A Charge Blade affixed with monster hide, its stripes providing it with camouflage.",icon_charge_blade,0,0
987907,Snowy Veil 3,Weapon,Charge Blade,1,0,0,0,"A Charge Blade affixed with monster hide, its stripes providing it with camouflage.",icon_charge_blade,0,0
987908,Snowy Veil 4,Weapon,Charge Blade,1,0,0,0,"A Charge Blade affixed with monster hide, its stripes providing it with camouflage.",icon_charge_blade,0,0
987909,Snowy Veil 5,Weapon,Charge Blade,1,0,0,0,"A Charge Blade affixed with monster hide, its stripes providing it with camouflage.",icon_charge_blade,0,0
987910,Frosted Veil 6,Weapon,Charge Blade,1,0,0,0,"The Snowy Veil's final form. With its dull shine, the assassin's blade greets its doomed prey.",icon_charge_blade,0,0
987911,Frosted Veil 7,Weapon,Charge Blade,1,0,0,0,"The Snowy Veil's final form. With its dull shine, the assassin's blade greets its doomed prey.",icon_charge_blade,0,0
987912,Pure Veil 8,Weapon,Charge Blade,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Snowy Veil.,icon_charge_blade,0,0
988161,Bone Blade 1,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988162,Bone Blade 2,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988163,Bone Blade 3,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988164,Bone Blade 4,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988165,Bone Blade 5,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988166,Bone Blade 6,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988167,Bone Blade 7,Weapon,Charge Blade,1,0,0,0,A simple Charge Blade carved from a monster bone that is the basis of similarly styled weapons.,icon_charge_blade,0,0
988168,Bonesilt Veil 8,Weapon,Charge Blade,1,0,0,0,The Bone Blade's final form. Its upgrades have given rise to a harsh and heroic weapon.,icon_charge_blade,0,0
988169,Bonesilt Veil 9,Weapon,Charge Blade,1,0,0,0,The Bone Blade's final form. Its upgrades have given rise to a harsh and heroic weapon.,icon_charge_blade,0,0
988170,Bonesilt Veil 10,Weapon,Charge Blade,1,0,0,0,The Bone Blade's final form. Its upgrades have given rise to a harsh and heroic weapon.,icon_charge_blade,0,0
988171,Bonebreaker Veil 11,Weapon,Charge Blade,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Bone Blade.,icon_charge_blade,0,0
988417,Poisonous Veil 1,Weapon,Charge Blade,3,0,0,0,A Charge Blade that features a poisonous sac. Its dark blade instills dread in the enemy.,icon_charge_blade,0,0
988418,Poisonous Veil 2,Weapon,Charge Blade,3,0,0,0,A Charge Blade that features a poisonous sac. Its dark blade instills dread in the enemy.,icon_charge_blade,0,0
988419,Poisonous Veil 3,Weapon,Charge Blade,3,0,0,0,A Charge Blade that features a poisonous sac. Its dark blade instills dread in the enemy.,icon_charge_blade,0,0
988420,Poisonous Veil 4,Weapon,Charge Blade,3,0,0,0,A Charge Blade that features a poisonous sac. Its dark blade instills dread in the enemy.,icon_charge_blade,0,0
988421,Infected Veil 5,Weapon,Charge Blade,3,0,0,0,The Poisonous Veil's final form. Its deadly toxin creates chaos that knows no end.,icon_charge_blade,0,0
988422,Infected Veil 6,Weapon,Charge Blade,3,0,0,0,The Poisonous Veil's final form. Its deadly toxin creates chaos that knows no end.,icon_charge_blade,0,0
988423,Malefico Veil 7,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Poisonous Veil.,icon_charge_blade,0,0
988673,Axelion Blade 1,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Rathalos materials. Facilitates igniting attacks.,icon_charge_blade,0,0
988674,Axelion Blade 2,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Rathalos materials. Facilitates igniting attacks.,icon_charge_blade,0,0
988675,Axelion Blade 3,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Rathalos materials. Facilitates igniting attacks.,icon_charge_blade,0,0
988676,Axelion Blade 4,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Rathalos materials. Facilitates igniting attacks.,icon_charge_blade,0,0
988677,Bardichion Blade 5,Weapon,Charge Blade,3,0,0,0,The Axelion Blade's final form. The face carved into the shield is a representation of pure rage.,icon_charge_blade,0,0
988678,Bardichion Blade 6,Weapon,Charge Blade,3,0,0,0,The Axelion Blade's final form. The face carved into the shield is a representation of pure rage.,icon_charge_blade,0,0
988679,Bardichion Blade 7,Weapon,Charge Blade,3,0,0,0,The Axelion Blade's final form. The face carved into the shield is a representation of pure rage.,icon_charge_blade,0,0
988680,Amgalion Blade 8,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Axelion Blade.,icon_charge_blade,0,0
988929,Hellsire Blade 1,Weapon,Charge Blade,7,0,0,0,A Charge Blade made from rare and precious materials. Ignites with more force.,icon_charge_blade,0,0
988930,Hellsire Blade 2,Weapon,Charge Blade,7,0,0,0,A Charge Blade made from rare and precious materials. Ignites with more force.,icon_charge_blade,0,0
988931,Hellspawn Blade 3,Weapon,Charge Blade,7,0,0,0,The Hellsire Blade's final form. It emits rays of silvery sun that punish foes with godly fury.,icon_charge_blade,0,0
988932,Hellspawn Blade 4,Weapon,Charge Blade,7,0,0,0,The Hellsire Blade's final form. It emits rays of silvery sun that punish foes with godly fury.,icon_charge_blade,0,0
988933,Rathflame Ubernova 5,Weapon,Charge Blade,7,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Hellsire Blade.,icon_charge_blade,0,0
989185,Lagia Storm 1,Weapon,Charge Blade,3,0,0,0,A Charge Blade made of Lagiacrus materials. Signals the start of a hunt with the roar of thunder.,icon_charge_blade,0,0
989186,Lagia Storm 2,Weapon,Charge Blade,3,0,0,0,A Charge Blade made of Lagiacrus materials. Signals the start of a hunt with the roar of thunder.,icon_charge_blade,0,0
989187,Lagia Storm 3,Weapon,Charge Blade,3,0,0,0,A Charge Blade made of Lagiacrus materials. Signals the start of a hunt with the roar of thunder.,icon_charge_blade,0,0
989188,Lagia Storm 4,Weapon,Charge Blade,3,0,0,0,A Charge Blade made of Lagiacrus materials. Signals the start of a hunt with the roar of thunder.,icon_charge_blade,0,0
989189,Vankrom Blade 5,Weapon,Charge Blade,3,0,0,0,"The final upgrade of Lagia Storm. It features the power of a Lagiacrus, ruler of the seas.",icon_charge_blade,0,0
989190,Vankrom Blade 6,Weapon,Charge Blade,3,0,0,0,"The final upgrade of Lagia Storm. It features the power of a Lagiacrus, ruler of the seas.",icon_charge_blade,0,0
989191,Vankrom Blade 7,Weapon,Charge Blade,3,0,0,0,"The final upgrade of Lagia Storm. It features the power of a Lagiacrus, ruler of the seas.",icon_charge_blade,0,0
989192,Vankrom Voltblade 8,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Lagia Storm.,icon_charge_blade,0,0
989441,Guardian Blade 1,Weapon,Charge Blade,2,0,0,0,A Charge Blade worn by the guard of a ruler. It switches between offense and defense effortlessly.,icon_charge_blade,0,0
989442,Guardian Blade 2,Weapon,Charge Blade,2,0,0,0,A Charge Blade worn by the guard of a ruler. It switches between offense and defense effortlessly.,icon_charge_blade,0,0
989443,Guardian Blade 3,Weapon,Charge Blade,2,0,0,0,A Charge Blade worn by the guard of a ruler. It switches between offense and defense effortlessly.,icon_charge_blade,0,0
989444,Guardian Blade 4,Weapon,Charge Blade,2,0,0,0,A Charge Blade worn by the guard of a ruler. It switches between offense and defense effortlessly.,icon_charge_blade,0,0
989445,Guardian Blade 5,Weapon,Charge Blade,2,0,0,0,A Charge Blade worn by the guard of a ruler. It switches between offense and defense effortlessly.,icon_charge_blade,0,0
989446,Nadegiri 6,Weapon,Charge Blade,2,0,0,0,The Guardian Blade's final form. It strikes down any who threaten the wielder's master.,icon_charge_blade,0,0
989447,Nadegiri 7,Weapon,Charge Blade,2,0,0,0,The Guardian Blade's final form. It strikes down any who threaten the wielder's master.,icon_charge_blade,0,0
989448,Ceanataur Nadegiri 8,Weapon,Charge Blade,2,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Guardian Blade.,icon_charge_blade,0,0
989697,Schildsect 1,Weapon,Charge Blade,4,0,0,0,A Charge Blade that uses the rigidity of a shell for powerful offense and robust defense.,icon_charge_blade,0,0
989698,Schildsect 2,Weapon,Charge Blade,4,0,0,0,A Charge Blade that uses the rigidity of a shell for powerful offense and robust defense.,icon_charge_blade,0,0
989699,Schildsect 3,Weapon,Charge Blade,4,0,0,0,A Charge Blade that uses the rigidity of a shell for powerful offense and robust defense.,icon_charge_blade,0,0
989700,Galvanisect 4,Weapon,Charge Blade,4,0,0,0,The Schildsect's final form. Its refined shell adds further strength and Sharpness.,icon_charge_blade,0,0
989701,Galvanisect 5,Weapon,Charge Blade,4,0,0,0,The Schildsect's final form. Its refined shell adds further strength and Sharpness.,icon_charge_blade,0,0
989702,Galvanisect 6,Weapon,Charge Blade,4,0,0,0,The Schildsect's final form. Its refined shell adds further strength and Sharpness.,icon_charge_blade,0,0
989703,Excelsisect 7,Weapon,Charge Blade,4,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Schildsect.,icon_charge_blade,0,0
989953,Dominisect 1,Weapon,Charge Blade,6,0,0,0,"A blade recognizable by its sharp, red horns, which serve as a dire warning and direr weapon.",icon_charge_blade,0,0
989954,Dominisect 2,Weapon,Charge Blade,6,0,0,0,"A blade recognizable by its sharp, red horns, which serve as a dire warning and direr weapon.",icon_charge_blade,0,0
989955,Maximinsect 3,Weapon,Charge Blade,6,0,0,0,"The Dominisect's final form, its red horns instill fear as they pulverize the enemy.",icon_charge_blade,0,0
989956,Maximinsect 4,Weapon,Charge Blade,6,0,0,0,"The Dominisect's final form, its red horns instill fear as they pulverize the enemy.",icon_charge_blade,0,0
989957,Apex Predator 5,Weapon,Charge Blade,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Dominisect.,icon_charge_blade,0,0
990209,Desertfall 1,Weapon,Charge Blade,1,0,0,0,"A Cephadrome Charge Blade, it uses a paralytic agent as well as a fin for offense and defense.",icon_charge_blade,0,0
990210,Desertfall 2,Weapon,Charge Blade,1,0,0,0,"A Cephadrome Charge Blade, it uses a paralytic agent as well as a fin for offense and defense.",icon_charge_blade,0,0
990211,Desertfall 3,Weapon,Charge Blade,1,0,0,0,"A Cephadrome Charge Blade, it uses a paralytic agent as well as a fin for offense and defense.",icon_charge_blade,0,0
990212,Desertfall 4,Weapon,Charge Blade,1,0,0,0,"A Cephadrome Charge Blade, it uses a paralytic agent as well as a fin for offense and defense.",icon_charge_blade,0,0
990213,Desertfall 5,Weapon,Charge Blade,1,0,0,0,"A Cephadrome Charge Blade, it uses a paralytic agent as well as a fin for offense and defense.",icon_charge_blade,0,0
990214,Desert Sidefin 6,Weapon,Charge Blade,1,0,0,0,The final form of Desertfall. A storm generated by its slashes can swallow all that stand before it.,icon_charge_blade,0,0
990215,Desert Sidefin 7,Weapon,Charge Blade,1,0,0,0,The final form of Desertfall. A storm generated by its slashes can swallow all that stand before it.,icon_charge_blade,0,0
990216,Desert Sidefin 8,Weapon,Charge Blade,1,0,0,0,The final form of Desertfall. A storm generated by its slashes can swallow all that stand before it.,icon_charge_blade,0,0
990217,Desert Death 9,Weapon,Charge Blade,1,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Desertfall.,icon_charge_blade,0,0
990465,Aslat Charger 1,Weapon,Charge Blade,3,0,0,0,A lovely Seregios Charge Blade. Evading repeatedly while drawn restores some Sharpness.,icon_charge_blade,0,0
990466,Aslat Charger 2,Weapon,Charge Blade,3,0,0,0,A lovely Seregios Charge Blade. Evading repeatedly while drawn restores some Sharpness.,icon_charge_blade,0,0
990467,Aslat Charger 3,Weapon,Charge Blade,3,0,0,0,A lovely Seregios Charge Blade. Evading repeatedly while drawn restores some Sharpness.,icon_charge_blade,0,0
990468,Aslat Charger 4,Weapon,Charge Blade,3,0,0,0,A lovely Seregios Charge Blade. Evading repeatedly while drawn restores some Sharpness.,icon_charge_blade,0,0
990469,Rebellious Charger 5,Weapon,Charge Blade,3,0,0,0,The Aslat Charger's final form. A spirit of revolution lies within its golden blade.,icon_charge_blade,0,0
990470,Rebellious Charger 6,Weapon,Charge Blade,3,0,0,0,The Aslat Charger's final form. A spirit of revolution lies within its golden blade.,icon_charge_blade,0,0
990471,Aslat Revolution 7,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Aslat Charger.,icon_charge_blade,0,0
990721,Seditious Blade 1,Weapon,Charge Blade,6,0,0,0,An implement of beauty and death. Evading repeatedly while drawn restores some Sharpness.,icon_charge_blade,0,0
990722,Seditious Blade 2,Weapon,Charge Blade,6,0,0,0,An implement of beauty and death. Evading repeatedly while drawn restores some Sharpness.,icon_charge_blade,0,0
990723,Garuda Sedition 3,Weapon,Charge Blade,6,0,0,0,The Seditious Blade's final form. Its blade pointed skyward signals the time for rebellion.,icon_charge_blade,0,0
990724,Garuda Sedition 4,Weapon,Charge Blade,6,0,0,0,The Seditious Blade's final form. Its blade pointed skyward signals the time for rebellion.,icon_charge_blade,0,0
990725,Garuda Sedition 5,Weapon,Charge Blade,6,0,0,0,The Seditious Blade's final form. Its blade pointed skyward signals the time for rebellion.,icon_charge_blade,0,0
990726,Sedition Severer 6,Weapon,Charge Blade,6,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Seditious Blade.,icon_charge_blade,0,0
990977,Axela Blade 1,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Astalos materials. It is capable of using Thunder attacks.,icon_charge_blade,0,0
990978,Axela Blade 2,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Astalos materials. It is capable of using Thunder attacks.,icon_charge_blade,0,0
990979,Axela Blade 3,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Astalos materials. It is capable of using Thunder attacks.,icon_charge_blade,0,0
990980,Axela Blade 4,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Astalos materials. It is capable of using Thunder attacks.,icon_charge_blade,0,0
990981,Axela Blade 5,Weapon,Charge Blade,3,0,0,0,A Charge Blade made from Astalos materials. It is capable of using Thunder attacks.,icon_charge_blade,0,0
990982,Harbarex Blade 6,Weapon,Charge Blade,3,0,0,0,The Axela Blade's final form. The image carved into its shield is a sign of the Astalos's electric rage.,icon_charge_blade,0,0
990983,Harbarex Blade 7,Weapon,Charge Blade,3,0,0,0,The Axela Blade's final form. The image carved into its shield is a sign of the Astalos's electric rage.,icon_charge_blade,0,0
990984,Harbarex Blade 8,Weapon,Charge Blade,3,0,0,0,The Axela Blade's final form. The image carved into its shield is a sign of the Astalos's electric rage.,icon_charge_blade,0,0
990985,Amagarex Blade 9,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Axela Blade.,icon_charge_blade,0,0
991233,Giant's Edge 1,Weapon,Charge Blade,3,0,0,0,A Charge Blade said to have been used by an ancient warrior. It is even capable of razing mountains.,icon_charge_blade,0,0
991234,Giant's Edge 2,Weapon,Charge Blade,3,0,0,0,A Charge Blade said to have been used by an ancient warrior. It is even capable of razing mountains.,icon_charge_blade,0,0
991235,Giant's Edge 3,Weapon,Charge Blade,3,0,0,0,A Charge Blade said to have been used by an ancient warrior. It is even capable of razing mountains.,icon_charge_blade,0,0
991236,Giant's Edge 4,Weapon,Charge Blade,3,0,0,0,A Charge Blade said to have been used by an ancient warrior. It is even capable of razing mountains.,icon_charge_blade,0,0
991237,Giant's Edge 5,Weapon,Charge Blade,3,0,0,0,A Charge Blade said to have been used by an ancient warrior. It is even capable of razing mountains.,icon_charge_blade,0,0
991238,Colossus's Edge 6,Weapon,Charge Blade,3,0,0,0,The final form of the Giant's Edge. A lone warrior once used it to overcome impossible odds.,icon_charge_blade,0,0
991239,Colossus's Edge 7,Weapon,Charge Blade,3,0,0,0,The final form of the Giant's Edge. A lone warrior once used it to overcome impossible odds.,icon_charge_blade,0,0
991240,Colossus's Edge 8,Weapon,Charge Blade,3,0,0,0,The final form of the Giant's Edge. A lone warrior once used it to overcome impossible odds.,icon_charge_blade,0,0
991241,Behemoth's Edge 9,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Giant's Edge.,icon_charge_blade,0,0
991489,Mizuniya Drill 1,Weapon,Charge Blade,3,0,0,0,An elegant Charge Blade known for its tendency to stain its foes' clothing a deep blood red.,icon_charge_blade,0,0
991490,Mizuniya Drill 2,Weapon,Charge Blade,3,0,0,0,An elegant Charge Blade known for its tendency to stain its foes' clothing a deep blood red.,icon_charge_blade,0,0
991491,Mizuniya Drill 3,Weapon,Charge Blade,3,0,0,0,An elegant Charge Blade known for its tendency to stain its foes' clothing a deep blood red.,icon_charge_blade,0,0
991492,Mizuniya Drill 4,Weapon,Charge Blade,3,0,0,0,An elegant Charge Blade known for its tendency to stain its foes' clothing a deep blood red.,icon_charge_blade,0,0
991493,Mizuniya Drill 5,Weapon,Charge Blade,3,0,0,0,An elegant Charge Blade known for its tendency to stain its foes' clothing a deep blood red.,icon_charge_blade,0,0
991494,Final Fieldblade 6,Weapon,Charge Blade,3,0,0,0,"The Mizuniya Drill's final form. It generates a sea of crimson, with none left standing in its wake.",icon_charge_blade,0,0
991495,Final Fieldblade 7,Weapon,Charge Blade,3,0,0,0,"The Mizuniya Drill's final form. It generates a sea of crimson, with none left standing in its wake.",icon_charge_blade,0,0
991496,Final Fieldblade 8,Weapon,Charge Blade,3,0,0,0,"The Mizuniya Drill's final form. It generates a sea of crimson, with none left standing in its wake.",icon_charge_blade,0,0
991497,Divine Fieldblade 9,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Mizuniya Drill.,icon_charge_blade,0,0
991745,Scorching Demander 1,Weapon,Charge Blade,3,0,0,0,"A Charge Blade that combines the flames of a Glavenus as its shield, and the tail as its sword.",icon_charge_blade,0,0
991746,Scorching Demander 2,Weapon,Charge Blade,3,0,0,0,"A Charge Blade that combines the flames of a Glavenus as its shield, and the tail as its sword.",icon_charge_blade,0,0
991747,Scorching Demander 3,Weapon,Charge Blade,3,0,0,0,"A Charge Blade that combines the flames of a Glavenus as its shield, and the tail as its sword.",icon_charge_blade,0,0
991748,Scorching Demander 4,Weapon,Charge Blade,3,0,0,0,"A Charge Blade that combines the flames of a Glavenus as its shield, and the tail as its sword.",icon_charge_blade,0,0
991749,Scorching Demander 5,Weapon,Charge Blade,3,0,0,0,"A Charge Blade that combines the flames of a Glavenus as its shield, and the tail as its sword.",icon_charge_blade,0,0
991750,Glavenus Bardred 6,Weapon,Charge Blade,3,0,0,0,The Scorching Demander's final form. It attacks with the force of hellfire and brimstone.,icon_charge_blade,0,0
991751,Glavenus Bardred 7,Weapon,Charge Blade,3,0,0,0,The Scorching Demander's final form. It attacks with the force of hellfire and brimstone.,icon_charge_blade,0,0
991752,Glavenus Bardred 8,Weapon,Charge Blade,3,0,0,0,The Scorching Demander's final form. It attacks with the force of hellfire and brimstone.,icon_charge_blade,0,0
991753,Glavenus Bardnova 9,Weapon,Charge Blade,3,0,0,0,== Ultimate Form == The coveted Ultimate Form of the Scorching Demander.,icon_charge_blade,0,0
992001,Elendskraft 1,Weapon,Charge Blade,3,0,0,0,"The skull signifies death; once fully charged, it blasts foes into oblivion.",icon_charge_blade,0,0
992002,Elendskraft 2,Weapon,Charge Blade,3,0,0,0,"The skull signifies death; once fully charged, it blasts foes into oblivion.",icon_charge_blade,0,0
